Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
3992|5007266|510|39233002|1|ES|N||2025-10-16 19:47:07|
3992|5007294|510|83025001|15|UM|O||2025-10-10 19:18:01|
3992|5007951|510|83012002|14|UM|O||2025-10-31 18:16:02|
3992|5007801|510|90292006|38|ES|N||2025-10-27 18:47:02|
3992|5007271|510|85176217|26|UM|O||2025-10-15 15:33:04|
3992|5007360|510|39269099|3|UM|O||2025-10-16 19:46:02|
3992|5007162|510|85113005|17|EN|E|NOM-024-SCFI-2013|2025-10-02 16:12:02|
3992|5007019|510|73181599|9|ES|N||2025-10-02 17:09:01|
3992|5007363|510|90318099|34|ES|N||2025-10-16 19:47:07|
3992|5007246|510|39269099|4|UM|O||2025-10-15 16:16:01|
3992|5007801|510|84831008|32|ES|N||2025-10-27 18:47:02|
3992|5007877|510|90318099|29|ES|N||2025-10-29 16:02:03|
3992|5007280|510|82060001|7|EN|X|NOM-050-SCFI-2004|2025-10-10 18:07:01|
3992|5007217|510|85044017|19|EN|X|NOM-024-SCFI-2013|2025-10-16 19:47:03|
3992|5007268|510|85176217|26|EN|U|NOM-016-SCFI-1993|2025-10-15 15:33:04|
3992|5007371|510|84073299|13|EN|X|NOM-050-SCFI-2004|2025-10-16 19:47:10|
3992|5007370|510|85123099|24|EN|X|NOM-024-SCFI-2013|2025-10-16 19:47:10|
3992|5006664|510|70091099|12|EN|U|NOM-024-SCFI-2013|2025-10-10 16:27:03|
3992|5007896|510|85118001|15|UM|O||2025-10-29 20:28:02|
3992|5007449|510|73181599|8|ES|N||2025-10-28 12:19:03|
3992|5007388|510|84073299|10|UM|O||2025-10-16 19:48:02|
3992|5007406|510|85176217|21|EN|U|NOM-221-SCFI-2017|2025-10-16 19:48:05|
3992|5006869|510|90318099|35|ES|N||2025-10-02 17:09:04|
3992|5006986|510|85071099|24|PS|XVb||2025-10-02 16:34:02|
3992|5007262|510|85122001|28|ES|N||2025-10-16 19:47:05|
3992|5007395|510|85365099|23|EN|X|NOM-024-SCFI-2013|2025-10-16 19:48:04|
3992|5006733|510|84213199|19|UM|O||2025-10-28 14:09:01|
3992|5007877|510|39269099|2|XP|S3|U|2025-10-29 16:02:03|
3992|5006675|510|85122099|33|UM|O||2025-10-10 16:27:02|
3992|5007414|510|85122001|29|ES|N||2025-10-16 20:49:00|
3992|5007388|510|85365099|23|EN|U|NOM-003-SCFI-2014|2025-10-16 19:48:02|
3992|5007258|510|85044099|23|EN|U|NOM-001-SCFI-2018|2025-10-14 14:47:03|
3992|5007212|510|70091099|5|EN|X|NOM-050-SCFI-2004|2025-10-16 19:47:00|
3992|5007177|510|85176217|16|EN|U|NOM-016-SCFI-1993|2025-10-09 13:34:03|
3992|5007797|510|73181599|7|UM|O||2025-10-28 12:21:01|
3992|5007276|510|85364199|27|ES|N||2025-10-28 13:51:03|
3992|5007228|510|90292006|38|UM|O||2025-10-16 15:07:02|
3992|5006749|510|39269099|3|ES|N||2025-10-16 15:07:02|
3992|5006986|510|73181606|14|ES|N||2025-10-02 16:34:02|
3992|5007141|510|85118001|17|UM|O||2025-10-02 15:12:04|
3992|5007424|510|84818099|13|EN|U|NOM-002-CONAGUA-2021|2025-10-16 18:31:05|
3992|5007248|510|84213199|9|PS|XVb||2025-10-15 16:58:02|
3992|5007781|510|85071099|15|EN|X|NOM-024-SCFI-2013|2025-10-28 14:10:01|
3992|5006733|510|40169304|5|UM|O||2025-10-28 14:09:01|
3992|5006939|510|70091099|10|EN|U|NOM-024-SCFI-2013|2025-10-10 18:26:01|
3992|5007277|510|85365099|33|UM|O||2025-10-15 15:27:00|
3992|5007235|510|39233002|1|ES|N||2025-10-15 15:12:01|
3992|5007257|510|85123099|30|UM|O||2025-10-14 14:47:03|
3992|5007422|510|85113005|19|UM|O||2025-10-16 18:31:05|
3992|5007177|510|84213199|10|EN|X|NOM-050-SCFI-2004|2025-10-09 13:34:03|
3992|5007873|510|85044017|16|ES|N||2025-10-29 16:02:01|
3992|5007802|510|85176217|23|EN|U|NOM-221-SCFI-2017|2025-10-27 18:47:02|
3992|5007421|510|90292006|31|UM|O||2025-10-16 18:31:04|
3992|5007261|510|90318099|7|UM|O||2025-10-16 19:47:05|
3992|5006989|510|48211001|7|EX|33||2025-10-02 16:34:03|
3992|5007142|510|84821099|13|ES|N||2025-10-02 15:12:04|
3992|5007392|510|73269099|37|XP|T3|U|2025-10-16 19:48:03|
3992|5007396|510|84831008|32|ES|N||2025-10-16 19:48:04|
3992|5007441|510|82060001|10|ES|N||2025-10-28 12:19:01|
3992|5006733|510|82060001|15|EN|X|NOM-050-SCFI-2004|2025-10-28 14:09:01|
3992|5007008|510|85176217|27|EN|X|NOM-208-SCFI-2016|2025-10-09 15:58:04|
3992|5007392|510|85122001|18|EN|X|NOM-024-SCFI-2013|2025-10-16 19:48:03|
3992|5006780|510|85364199|32|UM|O||2025-10-16 18:38:01|
3992|5007331|510|39191001|1|UM|O||2025-10-15 13:55:03|
3992|5007397|510|84213199|13|UM|O||2025-10-16 19:48:06|
3992|5007008|510|70091099|8|EN|U|NOM-050-SCFI-2004|2025-10-09 15:58:04|
3992|5007780|510|84212301|21|ES|N||2025-10-28 14:10:01|
3992|5007477|510|84831008|16|ES|N||2025-10-28 12:19:04|
3992|5007397|510|85176217|25|EN|U|NOM-196-SCFI-2016|2025-10-16 19:48:06|
3992|5007413|510|84073299|12|UM|O||2025-10-16 19:11:03|
3992|5007152|510|83012002|12|ES|N||2025-10-02 15:10:01|
3992|5006994|510|85122001|27|UM|O||2025-10-02 16:34:05|
3992|5007425|510|85123099|23|UM|O||2025-10-16 18:31:06|
3992|5007332|510|85443099|22|EN|E|NOM-024-SCFI-2013|2025-10-15 13:55:03|
3992|5007792|510|84099199|18|UM|O||2025-10-27 17:18:01|
3992|5006733|510|84073299|17|UM|O||2025-10-28 14:09:01|
3992|5007210|510|90318099|37|UM|O||2025-10-09 18:14:02|
3992|5007265|510|82060001|15|EN|X|NOM-050-SCFI-2004|2025-10-16 19:47:06|
3992|5007425|510|85113005|19|ES|N||2025-10-16 18:31:06|
3992|5007358|510|85443099|30|ES|N||2025-10-16 19:46:01|
3992|5007429|510|84099199|19|EN|E|NOM-050-SCFI-2004|2025-10-16 20:49:01|
3992|5007113|510|84148099|1|EN|U|NOM-050-SCFI-2004|2025-10-08 15:34:01|
3992|5007739|510|70091099|5|UM|O||2025-10-27 13:11:02|
3992|5007449|510|82060001|10|UM|O||2025-10-28 12:19:03|
3992|5007419|510|84073299|9|UM|O||2025-10-16 18:31:03|
3992|5007364|510|84213199|15|PS|XVb||2025-10-16 19:47:08|
3992|5007152|510|39233002|2|UM|O||2025-10-02 15:10:01|
3992|5006985|510|82060001|15|UM|O||2025-10-02 16:34:01|
3992|5007246|510|39269099|12|EN|U|NOM-002-CONAGUA-2021|2025-10-15 16:16:01|
3992|5007391|510|73269099|37|XP|T3|U|2025-10-16 19:48:03|
3992|5007402|510|73181599|8|EN|X|NOM-050-SCFI-2004|2025-10-28 12:19:02|
3992|5007739|510|85122001|19|EN|X|NOM-024-SCFI-2013|2025-10-27 13:11:02|
3992|5007209|510|49089099|8|UM|O||2025-10-09 18:14:01|
3992|5007416|510|73181599|29|EC|1||2025-10-17 13:31:02|
3992|5007392|510|85176217|6|EN|X|NOM-024-SCFI-2013|2025-10-16 19:48:03|
3992|5007365|510|84073299|13|UM|O||2025-10-16 19:47:08|
3992|5007277|510|85365099|33|EN|U|NOM-003-SCFI-2014|2025-10-15 15:27:00|
3992|5007294|510|85176217|31|EN|U|NOM-001-SCFI-2018|2025-10-10 19:18:01|
3992|5007739|510|84821099|13|ES|N||2025-10-27 13:11:02|
3992|5007880|510|85123099|12|UM|O||2025-10-29 16:54:01|
3992|5007237|510|85118001|21|UM|O||2025-10-15 15:12:02|
3992|5007357|510|84213199|17|ES|N||2025-10-16 19:46:01|
3992|5007153|510|39269099|3|EN|U|NOM-002-CONAGUA-2021|2025-10-02 15:10:01|
3992|5007136|510|39269099|2|EN|X|NOM-050-SCFI-2004|2025-10-02 15:12:02|
3992|5007387|510|85122001|17|UM|O||2025-10-16 19:48:01|
3992|5007388|510|85443099|24|ES|N||2025-10-16 19:48:02|
3992|5007737|510|70091099|5|EN|X|NOM-050-SCFI-2004|2025-10-27 13:10:05|
3992|5007453|510|83012002|11|UM|O||2025-10-28 12:19:03|
3992|5007008|510|40169304|4|ES|N||2025-10-09 15:58:04|
3992|5007391|510|49089099|4|UM|O||2025-10-16 19:48:03|
3992|5007220|510|85364199|32|EN|X|NOM-024-SCFI-2013|2025-10-16 19:47:04|
3992|5007395|510|84831008|32|ES|N||2025-10-16 19:48:04|
3992|5007390|510|85176217|6|EN|X|NOM-208-SCFI-2016|2025-10-16 19:48:02|
3992|5007176|510|85176217|16|EN|U|NOM-196-SCFI-2016|2025-10-09 13:34:03|
3992|5007780|510|84213199|9|ES|N||2025-10-28 14:10:01|
3992|5007402|510|73181599|8|EC|1||2025-10-28 12:19:02|
3992|5007259|510|84073299|18|UM|O||2025-10-14 14:48:02|
3992|5007404|510|85364199|22|ES|N||2025-10-16 19:48:08|
3992|5007137|510|83012002|8|EN|U|NOM-050-SCFI-2004|2025-10-02 15:12:03|
3992|5007134|510|84212301|11|ES|N||2025-10-02 15:12:02|
3992|5006780|510|85176217|30|EN|U|NOM-218-SCFI-2017|2025-10-16 18:38:01|
3992|5006780|510|73181599|7|EN|X|NOM-050-SCFI-2004|2025-10-16 18:38:01|
3992|5007273|510|85176217|26|EN|U|NOM-196-SCFI-2016|2025-10-28 13:51:02|
3992|5007276|510|85113005|21|EN|E|NOM-024-SCFI-2013|2025-10-28 13:51:03|
3992|5007008|510|85122001|23|ES|N||2025-10-09 15:58:04|
3992|5007394|510|85364199|22|EN|X|NOM-024-SCFI-2013|2025-10-16 19:48:03|
3992|5007366|510|83012002|11|UM|O||2025-10-16 19:47:09|
3992|5007424|510|84099199|11|UM|O||2025-10-16 18:31:05|
3992|5007306|510|85365099|25|ES|N||2025-10-16 21:23:01|
3992|5007288|510|90261007|45|UM|O||2025-10-10 17:49:00|
3992|5007792|510|84213199|19|ES|N||2025-10-27 17:18:01|
3992|5007410|510|85444299|29|UM|O||2025-10-27 13:12:04|
3992|5007340|510|85122001|29|ES|N||2025-10-14 12:50:01|
3992|5007419|510|85071099|18|UM|O||2025-10-16 18:31:03|
3992|5007136|510|39239099|1|PS|XVb||2025-10-02 15:12:02|
3992|5006990|510|49119999|10|EN|X|NOM-050-SCFI-2004|2025-10-02 16:34:04|
3992|5007425|510|73181599|6|EN|X|NOM-050-SCFI-2004|2025-10-16 18:31:06|
3992|5007359|510|84073299|15|EN|X|NOM-050-SCFI-2004|2025-10-16 19:46:02|
3992|5007402|510|85365099|27|EN|X|NOM-024-SCFI-2013|2025-10-28 12:19:02|
3992|5007787|510|85118001|26|EN|X|NOM-024-SCFI-2013|2025-10-27 17:18:01|
3992|5007190|510|85176217|27|EN|U|NOM-221-SCFI-2017|2025-10-10 17:02:00|
3992|5007329|510|85392999|21|EN|U|NOM-028-ENER-2017|2025-10-15 13:54:01|
3992|5007259|510|82060001|15|UM|O||2025-10-14 14:48:02|
3992|5007218|510|83012002|12|UM|O||2025-10-16 19:47:03|
3992|5007425|510|84099199|11|UM|O||2025-10-16 18:31:06|
3992|5007205|510|85122001|18|EN|X|NOM-024-SCFI-2013|2025-10-10 16:23:02|
3992|5007787|510|85364199|32|EN|U|NOM-024-SCFI-2013|2025-10-27 17:18:01|
3992|5007791|510|84073299|17|EN|X|NOM-050-SCFI-2004|2025-10-28 16:49:03|
3992|5007364|510|85122099|23|UM|O||2025-10-16 19:47:08|
3992|5007423|510|84818099|13|EN|U|NOM-093-SCFI-2020|2025-10-16 18:31:05|
3992|5007019|510|84073299|15|EN|X|NOM-050-SCFI-2004|2025-10-02 17:09:01|
3992|5006869|510|85118001|23|UM|O||2025-10-02 17:09:04|
3992|5007253|510|84099199|19|UM|O||2025-10-14 14:47:01|
3992|5007237|510|90292006|3|UM|O||2025-10-15 15:12:02|
3992|5007740|510|40114001|3|EN|X|NOM-050-SCFI-2004|2025-10-27 13:11:03|
3992|5007955|510|85111099|28|UM|O||2025-10-31 16:51:01|
3992|5006999|510|85176217|27|EN|U|NOM-001-SCFI-2018|2025-10-09 15:58:01|
3992|5007397|510|85443099|28|UM|O||2025-10-16 19:48:06|
3992|5007414|510|84833004|24|UM|O||2025-10-16 20:49:00|
3992|5007446|510|85176217|21|EN|U|NOM-019-SCFI-1998|2025-10-17 13:31:06|
3992|5007265|510|85123099|29|ES|N||2025-10-16 19:47:06|
3992|5007206|510|85176217|27|EN|X|NOM-024-SCFI-2013|2025-10-09 18:14:00|
3992|5007875|510|49089099|5|UM|O||2025-10-29 16:02:02|
3992|5007402|510|85443099|28|EN|E|NOM-024-SCFI-2013|2025-10-28 12:19:02|
3992|5007426|510|85118001|24|UM|O||2025-10-16 18:31:06|
3992|5007418|510|90318099|32|ES|N||2025-10-16 18:31:03|
3992|5007150|510|85176217|26|EN|X|NOM-024-SCFI-2013|2025-10-02 15:23:01|
3992|5007136|510|82060001|7|ES|N||2025-10-02 15:12:02|
3992|5007387|510|40114001|2|ES|N||2025-10-16 19:48:01|
3992|5007365|510|70091099|6|ES|N||2025-10-16 19:47:08|
3992|5007729|510|73181599|6|UM|O||2025-10-27 19:11:01|
3992|5007826|510|85443099|24|ES|N||2025-10-27 19:03:04|
3992|5007009|510|39269099|1|EN|U|NOM-002-CONAGUA-2021|2025-10-09 15:58:04|
3992|5007396|510|85129007|21|ES|N||2025-10-16 19:48:04|
3992|5007267|510|85123099|25|ES|N||2025-10-15 15:33:03|
3992|5007367|510|85176217|25|EN|U|NOM-218-SCFI-2017|2025-10-16 19:47:09|
3992|5007236|510|85123099|27|ES|N||2025-10-15 15:12:01|
3992|5007009|510|84818099|16|PS|XVb||2025-10-09 15:58:04|
3992|5007837|510|85123099|19|EN|X|NOM-024-SCFI-2013|2025-10-27 19:03:00|
3992|5007790|510|90292006|12|ES|N||2025-10-27 17:18:03|
3992|5007220|510|85123099|28|ES|N||2025-10-16 19:47:04|
3992|5007278|510|85443099|34|UM|O||2025-10-15 15:27:01|
3992|5007022|510|84831008|18|UM|O||2025-10-02 17:09:03|
3992|5006992|510|85122001|27|ES|N||2025-10-02 16:34:05|
3992|5007218|510|40114001|2|EN|X|NOM-050-SCFI-2004|2025-10-16 19:47:03|
3992|5007339|510|39269099|2|UM|O||2025-10-14 12:50:01|
3992|5007896|510|85176217|19|UM|O||2025-10-29 20:28:02|
3992|5007875|510|85044017|16|UM|O||2025-10-29 16:02:02|
3992|5007000|510|85123099|24|EN|X|NOM-024-SCFI-2013|2025-10-09 15:58:02|
3992|5007265|510|85071099|24|PS|XVb||2025-10-16 19:47:06|
3992|5007268|510|85176217|26|UM|O||2025-10-15 15:33:04|
3992|5007369|510|85122099|23|UM|O||2025-10-16 19:47:09|
3992|5007363|510|49089099|5|ES|N||2025-10-16 19:47:07|
3992|5007210|510|85071099|20|UM|O||2025-10-09 18:14:02|
3992|5007833|510|85129007|21|ES|N||2025-10-27 19:03:01|
3992|5007779|510|85176217|17|EN|U|NOM-218-SCFI-2017|2025-10-27 18:16:01|
3992|5007356|510|85364199|27|UM|O||2025-10-16 19:46:00|
3992|5007368|510|85122001|22|UM|O||2025-10-16 19:47:07|
3992|5006988|510|85176217|31|EN|U|NOM-016-SCFI-1993|2025-10-02 16:34:03|
3992|5006869|510|49089099|6|UM|O||2025-10-02 17:09:04|
3992|5007413|510|85176217|24|EN|U|NOM-019-SCFI-1998|2025-10-16 19:11:03|
3992|5007220|510|83012002|12|UM|O||2025-10-16 19:47:04|
3992|5007734|510|83012002|8|ES|N||2025-10-27 13:10:02|
3992|5007782|510|84212301|11|ES|N||2025-10-28 14:43:02|
3992|5006999|510|73181599|10|EN|X|NOM-050-SCFI-2004|2025-10-09 15:58:01|
3992|5007347|510|85122001|17|UM|O||2025-10-17 12:02:02|
3992|5007324|510|84213199|7|ES|N||2025-10-17 13:50:01|
3992|5007239|510|40169304|3|ES|N||2025-10-15 15:12:02|
3992|5007358|510|85443099|30|EN|E|NOM-024-SCFI-2013|2025-10-16 19:46:01|
3992|5007006|510|73181599|10|UM|O||2025-10-09 15:58:03|
3992|5007869|510|85123099|17|EN|X|NOM-024-SCFI-2013|2025-10-29 16:54:00|
3992|5007832|510|70091099|5|EN|X|NOM-050-SCFI-2004|2025-10-27 19:03:05|
3992|5007235|510|49089099|12|UM|O||2025-10-15 15:12:01|
3992|5007389|510|85443099|24|UM|O||2025-10-16 20:20:01|
3992|5006994|510|32091002|1|EN|X|NOM-003-SSA1-2006|2025-10-02 16:34:05|
3992|5007137|510|39239099|1|PS|XVb||2025-10-02 15:12:03|
3992|5007263|510|83012002|16|ES|N||2025-10-16 19:47:05|
3992|5007331|510|84213199|13|UM|O||2025-10-15 13:55:03|
3992|5007744|510|85123099|22|ES|N||2025-10-27 19:11:01|
3992|5007955|510|85111099|28|ES|N||2025-10-31 16:51:01|
3992|5007112|510|84099199|11|ES|N||2025-10-10 16:21:03|
3992|5007228|510|85071099|20|PS|XVb||2025-10-16 15:07:02|
3992|5007394|510|85122001|17|ES|N||2025-10-16 19:48:03|
3992|5007229|510|85122001|25|EN|X|NOM-024-SCFI-2013|2025-10-16 15:07:03|
3992|5007265|510|82060001|15|UM|O||2025-10-16 19:47:06|
3992|5007008|510|84818099|16|EN|U|NOM-002-CONAGUA-2021|2025-10-09 15:58:04|
3992|5007887|510|84821099|7|EN|X|NOM-050-SCFI-2004|2025-10-29 20:28:01|
3992|5007802|510|39269099|1|ES|N||2025-10-27 18:47:02|
3992|5007260|510|85071099|24|UM|O||2025-10-16 20:19:01|
3992|5007413|510|85365099|26|EN|X|NOM-024-SCFI-2013|2025-10-16 19:11:03|
3992|5006989|510|49119999|10|ES|N||2025-10-02 16:34:03|
3992|5006867|510|85044017|20|UM|O||2025-10-02 17:09:03|
3992|5007220|510|85122001|24|EN|X|NOM-024-SCFI-2013|2025-10-16 19:47:04|
3992|5007423|510|90292006|31|EN|X|NOM-050-SCFI-2004|2025-10-16 18:31:05|
3992|5007799|510|85123099|28|EN|X|NOM-024-SCFI-2013|2025-10-27 18:47:01|
3992|5007792|510|84213199|19|PS|XVb||2025-10-27 17:18:01|
3992|5007001|510|90292006|32|ES|N||2025-10-09 15:58:02|
3992|5007368|510|85364199|26|UM|O||2025-10-16 19:47:07|
3992|5007229|510|85118001|22|UM|O||2025-10-16 15:07:03|
3992|5007263|510|39269099|2|XP|A1|U|2025-10-16 19:47:05|
3992|5007263|510|40169999|5|UM|O||2025-10-16 19:47:05|
3992|5007208|510|90292006|36|EN|X|NOM-050-SCFI-2004|2025-10-09 18:14:01|
3992|5007274|510|85122001|11|ES|N||2025-10-28 13:51:02|
3992|5007899|510|85443099|21|UM|O||2025-10-29 20:28:01|
3992|5007359|510|85122001|24|UM|O||2025-10-16 19:46:02|
3992|5007417|510|84099199|10|ES|N||2025-10-16 18:31:02|
3992|5007163|510|70091099|6|EN|X|NOM-050-SCFI-2004|2025-10-02 16:12:02|
3992|5006992|510|84099199|19|EN|E|NOM-050-SCFI-2004|2025-10-02 16:34:05|
3992|5007392|510|85119006|35|ES|N||2025-10-16 19:48:03|
3992|5007357|510|85176217|26|EN|U|NOM-218-SCFI-2017|2025-10-16 19:46:01|
3992|5007898|510|90292006|25|EN|U|NOM-024-SCFI-2013|2025-10-29 20:28:03|
3992|5007865|510|85122001|28|EN|X|NOM-024-SCFI-2013|2025-10-29 15:08:03|
3992|5006667|510|84213199|24|UM|O||2025-10-10 16:27:01|
3992|5007418|510|85364199|25|UM|O||2025-10-16 18:31:03|
3992|5007358|510|85123099|25|ES|N||2025-10-16 19:46:01|
3992|5007422|510|40114001|2|ES|N||2025-10-16 18:31:05|
3992|5007277|510|85044017|19|EN|X|NOM-024-SCFI-2013|2025-10-15 15:27:00|
3992|5007210|510|84818099|18|PS|XVb||2025-10-09 18:14:02|
3992|5007481|510|84099199|13|ES|N||2025-10-28 12:19:06|
3992|5007744|510|83012002|9|UM|O||2025-10-27 19:11:01|
3992|5007413|510|84213199|14|PS|XVb||2025-10-16 19:11:03|
3992|5007370|510|83100099|12|ES|N||2025-10-16 19:47:10|
3992|5007018|510|73181599|10|UM|O||2025-10-02 17:09:01|
3992|5007151|510|40114001|4|ES|N||2025-10-02 15:10:00|
3992|5007357|510|85365099|28|EN|U|NOM-003-SCFI-2014|2025-10-16 19:46:01|
3992|5007340|510|84073299|18|EN|X|NOM-050-SCFI-2004|2025-10-14 12:50:01|
3992|5007478|510|85123099|23|ES|N||2025-10-28 12:19:05|
3992|5007865|510|84831008|21|UM|O||2025-10-29 15:08:03|
3992|5007011|510|85123099|24|EN|X|NOM-024-SCFI-2013|2025-10-09 15:58:03|
3992|5007427|510|83025001|15|EN|X|NOM-050-SCFI-2004|2025-10-16 20:49:01|
3992|5007420|510|84213199|12|PS|XVb||2025-10-16 18:31:04|
3992|5007236|510|84073299|14|EN|X|NOM-050-SCFI-2004|2025-10-15 15:12:01|
3992|5007423|510|84831008|14|UM|O||2025-10-16 18:31:05|
3992|5007279|510|85176217|25|EN|U|NOM-218-SCFI-2017|2025-10-10 17:58:01|
3992|5007950|510|84073299|18|ES|N||2025-10-31 18:16:02|
3992|5007802|510|49089099|8|EN|X|NOM-050-SCFI-2004|2025-10-27 18:47:02|
3992|5007357|510|85123099|25|EN|X|NOM-024-SCFI-2013|2025-10-16 19:46:01|
3992|5007403|510|49089099|4|ES|N||2025-10-16 19:48:07|
3992|5006989|510|70091099|11|EN|X|NOM-050-SCFI-2004|2025-10-02 16:34:03|
3992|5006994|510|83100099|17|UM|O||2025-10-02 16:34:05|
3992|5007218|510|84831008|17|EN|X|NOM-050-SCFI-2004|2025-10-16 19:47:03|
3992|5007213|510|85113005|21|UM|O||2025-10-16 19:47:01|
3992|5007799|510|85365099|30|EN|U|NOM-003-SCFI-2014|2025-10-27 18:47:01|
3992|5007297|510|90292006|29|ES|N||2025-10-28 15:14:01|
3992|5007201|510|85118001|19|UM|O||2025-10-10 16:23:01|
3992|5007268|510|85443099|29|ES|N||2025-10-15 15:33:04|
3992|5007268|510|85071099|20|EN|X|NOM-024-SCFI-2013|2025-10-15 15:33:04|
3992|5007388|510|85176217|6|ES|N||2025-10-16 19:48:02|
3992|5007213|510|90292006|38|EN|U|NOM-024-SCFI-2013|2025-10-16 19:47:01|
3992|5006673|510|73269099|18|XP|T1|U|2025-10-10 16:27:02|
3992|5007862|510|40114001|4|EN|X|NOM-050-SCFI-2004|2025-10-29 15:08:01|
3992|5007802|510|85176217|23|EN|U|NOM-001-SCFI-2018|2025-10-27 18:47:02|
3992|5007421|510|83012002|8|UM|O||2025-10-16 18:31:04|
3992|5007251|510|85113005|21|ES|N||2025-10-16 15:07:05|
3992|5007160|510|40114001|2|EN|X|NOM-050-SCFI-2004|2025-10-02 16:12:01|
3992|5006985|510|32091002|1|EN|X|NOM-003-SSA1-2006|2025-10-02 16:34:01|
3992|5007329|510|39191001|1|EN|X|NOM-050-SCFI-2004|2025-10-15 13:54:01|
3992|5007376|510|73181599|5|UM|O||2025-10-16 21:42:01|
3992|5007453|510|85176217|24|EN|X|NOM-208-SCFI-2016|2025-10-28 12:19:03|
3992|5007832|510|40114001|2|EN|X|NOM-050-SCFI-2004|2025-10-27 19:03:05|
3992|5007112|510|83012002|8|EN|U|NOM-050-SCFI-2004|2025-10-10 16:21:03|
3992|5007367|510|84831008|16|EN|X|NOM-050-SCFI-2004|2025-10-16 19:47:09|
3992|5007248|510|39269099|1|EN|U|NOM-002-CONAGUA-2021|2025-10-15 16:58:02|
3992|5007422|510|39269099|1|UM|O||2025-10-16 18:31:05|
3992|5007260|510|85444299|35|UM|O||2025-10-16 20:19:01|
3992|5007201|510|73181599|7|EC|1||2025-10-10 16:23:01|
3992|5007738|510|85176217|21|EN|X|NOM-024-SCFI-2013|2025-10-27 13:10:06|
3992|5007108|510|84821099|17|ES|N||2025-10-27 17:43:02|
3992|5007356|510|39269099|3|EN|X|NOM-050-SCFI-2004|2025-10-16 19:46:00|
3992|5007330|510|85365099|20|EN|X|NOM-024-SCFI-2013|2025-10-15 13:55:02|
3992|5007153|510|85071099|19|UM|O||2025-10-02 15:10:01|
3992|5006988|510|49089099|9|ES|N||2025-10-02 16:34:03|
3992|5007246|510|39269099|5|EN|U|NOM-002-CONAGUA-2021|2025-10-15 16:16:01|
3992|5007266|510|85113005|25|UM|O||2025-10-16 19:47:07|
3992|5007832|510|39269099|1|XP|S3|U|2025-10-27 19:03:05|
3992|5007273|510|85122001|24|UM|O||2025-10-28 13:51:02|
3992|5007112|510|39269099|33|UM|O||2025-10-10 16:21:03|
3992|5007265|510|85123099|29|EN|X|NOM-024-SCFI-2013|2025-10-16 19:47:06|
3992|5007265|510|82060001|15|ES|N||2025-10-16 19:47:06|
3992|5007327|510|40114001|3|UM|O||2025-10-15 13:55:04|
3992|5007213|510|85444299|35|PS|XVb||2025-10-16 19:47:01|
3992|5007116|510|84842001|16|ES|N||2025-10-10 16:21:02|
3992|5007276|510|85122001|11|ES|N||2025-10-28 13:51:03|
3992|5006733|510|49089099|8|UM|O||2025-10-28 14:09:01|
3992|5007260|510|85123099|29|ES|N||2025-10-16 20:19:01|
3992|5007403|510|70091099|5|EN|X|NOM-050-SCFI-2004|2025-10-16 19:48:07|
3992|5007154|510|85176217|26|EN|U|NOM-196-SCFI-2016|2025-10-02 15:10:02|
3992|5006992|510|39269099|3|XP|A1|U|2025-10-02 16:34:05|
3992|5006748|510|40114001|4|EN|X|NOM-050-SCFI-2004|2025-10-16 15:07:04|
3992|5007420|510|40114001|2|ES|N||2025-10-16 18:31:04|
3992|5007798|510|90292006|38|ES|N||2025-10-27 18:47:00|
3992|5007782|510|84073299|9|ES|N||2025-10-28 14:43:02|
3992|5006414|510|85176217|35|EN|X|NOM-208-SCFI-2016|2025-10-10 17:38:03|
3992|5007367|510|85364199|26|EN|X|NOM-024-SCFI-2013|2025-10-16 19:47:09|
3992|5007267|510|49089099|6|ES|N||2025-10-15 15:33:03|
3992|5007350|510|84213199|15|ES|N||2025-10-17 12:02:05|
3992|5006752|510|39269099|3|EN|X|NOM-050-SCFI-2004|2025-10-16 15:07:03|
3992|5007286|510|90318099|28|UM|O||2025-10-10 18:39:02|
3992|5007834|510|84073299|10|EN|X|NOM-050-SCFI-2004|2025-10-27 19:03:02|
3992|5007107|510|84818099|16|UM|O||2025-10-27 17:43:01|
3992|5007264|510|84213199|19|PS|XVb||2025-10-16 19:47:06|
3992|5007369|510|85176217|25|ES|N||2025-10-16 19:47:09|
3992|5007143|510|39269099|2|XP|A1|U|2025-10-02 15:12:05|
3992|5007022|510|85044017|20|UM|O||2025-10-02 17:09:03|
3992|5007246|510|84212301|28|UM|O||2025-10-15 16:16:01|
3992|5007347|510|73181599|8|UM|O||2025-10-17 12:02:02|
3992|5007828|510|85071099|13|UM|O||2025-10-27 19:03:01|
3992|5006731|510|49089099|9|ES|N||2025-10-28 00:21:05|
3992|5007209|510|85123099|26|ES|N||2025-10-09 18:14:01|
3992|5007272|510|85113005|21|ES|N||2025-10-15 15:34:00|
3992|5007254|510|84213199|15|ES|N||2025-10-15 16:24:01|
3992|5007278|510|84213199|15|PS|XVb||2025-10-15 15:27:01|
3992|5007278|510|85365099|33|ES|N||2025-10-15 15:27:01|
3992|5007284|510|70091099|4|EN|X|NOM-050-SCFI-2004|2025-10-10 18:39:01|
3992|5007881|510|73181599|5|ES|N||2025-10-29 16:54:02|
